id,url,final_url,label,label_name,brand,brand_normalized,page_type,screenshot_type,relative_path,title,timestamp,viewport_width,viewport_height,status_code,redirect_count,page_load_time_ms,file_size_bytes,image_width,image_height,image_hash,is_blank,is_captcha,is_error_page,source
4e7c90315068a570,https://www.pacific.edu/user/login,https://www.pacific.edu/user/login,0,legitimate,University of the Pacific,university_of_the_pacific,login,fullpage,legitimate/university_of_the_pacific/login/567c3f0a/fullpage.png,Log in | University of the Pacific,2026-06-27T12:28:26.599Z,1920,1511,200,20,10969,136275,1920,1511,8bae825106062666,false,false,false,csv
e0472e25e75ce99d,https://www.pacific.edu/user/login,https://www.pacific.edu/user/login,0,legitimate,University of the Pacific,university_of_the_pacific,login,above_fold,legitimate/university_of_the_pacific/login/567c3f0a/above_fold.png,Log in | University of the Pacific,2026-06-27T12:28:26.599Z,1920,1080,200,20,10969,81982,1920,1080,c0b2068626062678,false,false,false,csv
512b5e1584ea9248,https://dsu.edu/programs/accounting-bba.html,https://dsu.edu/programs/accounting-bba.html,0,legitimate,Dakota State University,dakota_state_university,account,desktop,legitimate/dakota_state_university/account/bf6fda40/desktop.png,"Accounting Specialization, Business, B.B.A. - Dakota State University",2026-06-27T12:28:34.000Z,1920,1080,200,17,13131,865402,1920,1080,4a22060ae0d5d4d2,false,false,false,csv
4d6952447ea48c4d,https://dsu.edu/programs/accounting-bba.html,https://dsu.edu/programs/accounting-bba.html,0,legitimate,Dakota State University,dakota_state_university,account,fullpage,legitimate/dakota_state_university/account/bf6fda40/fullpage.png,"Accounting Specialization, Business, B.B.A. - Dakota State University",2026-06-27T12:28:34.000Z,1920,3501,200,17,13131,1394903,1920,3501,27179332220246d4,false,false,false,csv
64b21c4fac0a1a7b,https://dsu.edu/programs/accounting-bba.html,https://dsu.edu/programs/accounting-bba.html,0,legitimate,Dakota State University,dakota_state_university,account,above_fold,legitimate/dakota_state_university/account/bf6fda40/above_fold.png,"Accounting Specialization, Business, B.B.A. - Dakota State University",2026-06-27T12:28:34.000Z,1920,1080,200,17,13131,865402,1920,1080,4a22060ae0d5d4d2,false,false,false,csv
8b87ec49480a6acc,http://www.dwu.edu,https://www.dwu.edu/,0,legitimate,Dakota Wesleyan University,dakota_wesleyan_university,homepage,desktop,legitimate/dakota_wesleyan_university/homepage/93bf8172/desktop.png,"Dakota Wesleyan University - Learn, Live and Play",2026-06-27T12:28:43.940Z,1920,1080,200,10,19940,1575284,1920,1080,cc199d93b391cd91,false,false,false,csv
0d3a022e83723568,http://www.dwu.edu,https://www.dwu.edu/,0,legitimate,Dakota Wesleyan University,dakota_wesleyan_university,homepage,mobile,legitimate/dakota_wesleyan_university/homepage/93bf8172/mobile.png,"Dakota Wesleyan University - Learn, Live and Play",2026-06-27T12:28:43.940Z,1170,2532,200,10,19940,1395327,1170,2532,965e1eb4e4b28e6c,false,false,false,csv
65093bc981bd81d5,http://www.dwu.edu,https://www.dwu.edu/,0,legitimate,Dakota Wesleyan University,dakota_wesleyan_university,homepage,fullpage,legitimate/dakota_wesleyan_university/homepage/93bf8172/fullpage.png,"Dakota Wesleyan University - Learn, Live and Play",2026-06-27T12:28:43.940Z,1920,7686,200,10,19940,5223462,1920,7686,d90703333373ccba,false,false,false,csv
1f18e6506a7b8e9f,http://www.dwu.edu,https://www.dwu.edu/,0,legitimate,Dakota Wesleyan University,dakota_wesleyan_university,homepage,above_fold,legitimate/dakota_wesleyan_university/homepage/93bf8172/above_fold.png,"Dakota Wesleyan University - Learn, Live and Play",2026-06-27T12:28:43.940Z,1920,1080,200,10,19940,1236356,1920,1080,dcd8caf2f1f99291,false,false,false,csv
29f3480b7cbbd5b7,http://www.desu.edu,https://www.desu.edu/,0,legitimate,Delaware State,delaware_state,homepage,desktop,legitimate/delaware_state/homepage/8d016efb/desktop.png,Delaware State,2026-06-27T12:28:51.974Z,1920,1080,200,1,13183,335249,1920,1080,833327272727270f,false,false,false,csv
40d80f07971a9459,http://www.desu.edu,https://www.desu.edu/,0,legitimate,Delaware State,delaware_state,homepage,mobile,legitimate/delaware_state/homepage/8d016efb/mobile.png,Delaware State,2026-06-27T12:28:51.974Z,1170,2532,200,1,13183,1650008,1170,2532,e8f8baf66430b06d,false,false,false,csv
b42907358abf6177,http://www.desu.edu,https://www.desu.edu/,0,legitimate,Delaware State,delaware_state,homepage,fullpage,legitimate/delaware_state/homepage/8d016efb/fullpage.png,Delaware State,2026-06-27T12:28:51.974Z,1920,4948,200,1,13183,2478436,1920,4948,0b2b0e9e12830327,false,false,false,csv
639dafe6659f226f,http://www.desu.edu,https://www.desu.edu/,0,legitimate,Delaware State,delaware_state,homepage,above_fold,legitimate/delaware_state/homepage/8d016efb/above_fold.png,Delaware State,2026-06-27T12:28:51.974Z,1920,1080,200,1,13183,335245,1920,1080,833327272727270f,false,false,false,csv
d81665efd420b695,https://www.desu.edu/admissions/financial-aid/tuition-fees/payment-plan-guidelines,https://www.desu.edu/admissions/financial-aid/tuition-fees/payment-plan-guidelines,0,legitimate,Delaware State,delaware_state,payment,desktop,legitimate/delaware_state/payment/4c97e746/desktop.png,Payment Plan Guidelines,2026-06-27T12:29:06.601Z,1920,1080,200,0,11363,92073,1920,1080,0c040c0f030f0f2f,false,false,false,csv
068627ec0676e755,https://www.desu.edu/admissions/financial-aid/tuition-fees/payment-plan-guidelines,https://www.desu.edu/admissions/financial-aid/tuition-fees/payment-plan-guidelines,0,legitimate,Delaware State,delaware_state,payment,fullpage,legitimate/delaware_state/payment/4c97e746/fullpage.png,Payment Plan Guidelines,2026-06-27T12:29:06.601Z,1920,2670,200,0,11363,278609,1920,2670,338b0f040c0c070f,false,false,false,csv
d0f658d068bd2812,https://www.desu.edu/admissions/financial-aid/tuition-fees/payment-plan-guidelines,https://www.desu.edu/admissions/financial-aid/tuition-fees/payment-plan-guidelines,0,legitimate,Delaware State,delaware_state,payment,above_fold,legitimate/delaware_state/payment/4c97e746/above_fold.png,Payment Plan Guidelines,2026-06-27T12:29:06.601Z,1920,1080,200,0,11363,91443,1920,1080,0c040c0f030f0f0f,false,false,false,csv
c03a8556d7898248,http://www.dickinsonstate.edu,https://dickinsonstate.edu/,0,legitimate,Dickinson State University,dickinson_state_university,homepage,desktop,legitimate/dickinson_state_university/homepage/74059c05/desktop.png,"Dickinson State University | Dickinson, ND",2026-06-27T12:29:14.327Z,1920,1080,200,3,12716,1919311,1920,1080,818bc3d971939309,false,false,false,csv
83086f1aa5d4d500,http://www.dickinsonstate.edu,https://dickinsonstate.edu/,0,legitimate,Dickinson State University,dickinson_state_university,homepage,mobile,legitimate/dickinson_state_university/homepage/74059c05/mobile.png,"Dickinson State University | Dickinson, ND",2026-06-27T12:29:14.327Z,1170,2532,200,3,12716,1314308,1170,2532,3caeceec3838709b,false,false,false,csv
756e5466db453464,http://www.dickinsonstate.edu,https://dickinsonstate.edu/,0,legitimate,Dickinson State University,dickinson_state_university,homepage,fullpage,legitimate/dickinson_state_university/homepage/74059c05/fullpage.png,"Dickinson State University | Dickinson, ND",2026-06-27T12:29:14.327Z,1935,4123,200,3,12716,3686892,1935,4123,5072ccfc07a68b53,false,false,false,csv
e02fab1aa8f1f720,http://www.dickinsonstate.edu,https://dickinsonstate.edu/,0,legitimate,Dickinson State University,dickinson_state_university,homepage,above_fold,legitimate/dickinson_state_university/homepage/74059c05/above_fold.png,"Dickinson State University | Dickinson, ND",2026-06-27T12:29:14.327Z,1920,1080,200,3,12716,1919311,1920,1080,818bc3d971939309,false,false,false,csv
93196cca64e1281d,http://www.dillard.edu,https://www.dillard.edu/,0,legitimate,Dillard University,dillard_university,homepage,desktop,legitimate/dillard_university/homepage/4663f61e/desktop.png,"Dillard University, New Orleans - Louisiana's Oldest HBCU",2026-06-27T12:29:18.041Z,1920,1080,200,3,11791,1668252,1920,1080,d9dae4ecae66e54c,false,false,false,csv
7504c55c7e1a7954,http://www.dillard.edu,https://www.dillard.edu/,0,legitimate,Dillard University,dillard_university,homepage,mobile,legitimate/dillard_university/homepage/4663f61e/mobile.png,"Dillard University, New Orleans - Louisiana's Oldest HBCU",2026-06-27T12:29:18.041Z,1170,2532,200,3,11791,1427579,1170,2532,1790b2e4c6a7a518,false,false,false,csv
857fb8a2096e6161,http://www.dillard.edu,https://www.dillard.edu/,0,legitimate,Dillard University,dillard_university,homepage,fullpage,legitimate/dillard_university/homepage/4663f61e/fullpage.png,"Dillard University, New Orleans - Louisiana's Oldest HBCU",2026-06-27T12:29:18.041Z,1920,5033,200,3,11791,2485855,1920,5033,9c1c001800d9d9e4,false,false,false,csv
b118cc66e813cb3b,http://www.dillard.edu,https://www.dillard.edu/,0,legitimate,Dillard University,dillard_university,homepage,above_fold,legitimate/dillard_university/homepage/4663f61e/above_fold.png,"Dillard University, New Orleans - Louisiana's Oldest HBCU",2026-06-27T12:29:18.041Z,1920,1080,200,3,11791,1668252,1920,1080,d9dae4ecae66e54c,false,false,false,csv
fbbfbdc9d5ef4afd,https://www.desu.edu/admissions/financial-aid/applying-aid/federal-verification,https://www.desu.edu/admissions/financial-aid/applying-aid/federal-verification,0,legitimate,Delaware State,delaware_state,otp,desktop,legitimate/delaware_state/otp/8fbc7be9/desktop.png,Federal Verification,2026-06-27T12:29:21.765Z,1920,1080,200,0,10952,132391,1920,1080,242c2c0c2f3f0f2f,false,false,false,csv
faa8342dede09c9b,https://www.desu.edu/admissions/financial-aid/applying-aid/federal-verification,https://www.desu.edu/admissions/financial-aid/applying-aid/federal-verification,0,legitimate,Delaware State,delaware_state,otp,fullpage,legitimate/delaware_state/otp/8fbc7be9/fullpage.png,Federal Verification,2026-06-27T12:29:21.765Z,1920,6310,200,0,10952,621513,1920,6310,0b4d0c4c0c042c2f,false,false,false,csv
8434e355b3599d3a,https://www.desu.edu/admissions/financial-aid/applying-aid/federal-verification,https://www.desu.edu/admissions/financial-aid/applying-aid/federal-verification,0,legitimate,Delaware State,delaware_state,otp,above_fold,legitimate/delaware_state/otp/8fbc7be9/above_fold.png,Federal Verification,2026-06-27T12:29:21.766Z,1920,1080,200,0,10952,132391,1920,1080,242c2c0c2f3f0f2f,false,false,false,csv
1e407a8fc1b6a12f,https://www.dillard.edu/logins/,https://www.dillard.edu/logins/,0,legitimate,Dillard University,dillard_university,login,desktop,legitimate/dillard_university/login/3bc02f4e/desktop.png,Dillard Bleu Login - Dillard University,2026-06-27T12:29:26.715Z,1920,1080,200,3,2971,110035,1920,1080,2a0c4d3025058e32,false,false,false,csv
fbc3bead46060e1c,https://www.dillard.edu/logins/,https://www.dillard.edu/logins/,0,legitimate,Dillard University,dillard_university,login,fullpage,legitimate/dillard_university/login/3bc02f4e/fullpage.png,Dillard Bleu Login - Dillard University,2026-06-27T12:29:26.716Z,1920,1865,200,3,2971,197059,1920,1865,9cd84c0d4c2c2572,false,false,false,csv
926b4786656a4171,https://www.dillard.edu/logins/,https://www.dillard.edu/logins/,0,legitimate,Dillard University,dillard_university,login,above_fold,legitimate/dillard_university/login/3bc02f4e/above_fold.png,Dillard Bleu Login - Dillard University,2026-06-27T12:29:26.716Z,1920,1080,200,3,2971,110035,1920,1080,2a0c4d3025058e32,false,false,false,csv
110b9f05ea7ce329,https://www.doshisha.ac.jp/en/,https://www.doshisha.ac.jp/en/,0,legitimate,同志社大学 オフィシャルサイト,,unknown,desktop,legitimate/unknown/1b8a2ecc/desktop.png,Doshisha University,2026-06-27T12:29:36.733Z,1920,1080,200,0,8276,2031241,1920,1080,17172bc0caca68b9,false,false,false,csv
9e4a0f41aef7a3ca,https://www.doshisha.ac.jp/en/,https://www.doshisha.ac.jp/en/,0,legitimate,同志社大学 オフィシャルサイト,,unknown,mobile,legitimate/unknown/1b8a2ecc/mobile.png,Doshisha University,2026-06-27T12:29:36.733Z,1170,2532,200,0,8276,1882772,1170,2532,0b2382b4b898c22c,false,false,false,csv
25f8bf86210985a2,https://www.doshisha.ac.jp/en/,https://www.doshisha.ac.jp/en/,0,legitimate,同志社大学 オフィシャルサイト,,unknown,fullpage,legitimate/unknown/1b8a2ecc/fullpage.png,Doshisha University,2026-06-27T12:29:36.733Z,1920,4102,200,0,8276,1529624,1920,4102,249b2b2f8b0b13a8,false,false,false,csv
baaa66f4eec81c7f,https://www.doshisha.ac.jp/en/,https://www.doshisha.ac.jp/en/,0,legitimate,同志社大学 オフィシャルサイト,,unknown,above_fold,legitimate/unknown/1b8a2ecc/above_fold.png,Doshisha University,2026-06-27T12:29:36.733Z,1920,1080,200,0,8276,1265116,1920,1080,17172bb0b0ba9898,false,false,false,csv
4d11c3f75fb3e5ca,https://www.ecok.edu,https://www.ecok.edu/,0,legitimate,Home,home,homepage,desktop,legitimate/home/homepage/d909107b/desktop.png,Home,2026-06-27T12:30:00.584Z,1920,1080,200,1,13727,289217,1920,1080,c69a2998d8b4f125,false,false,false,csv
d1f96d13888a666d,https://www.ecok.edu,https://www.ecok.edu/,0,legitimate,Home,home,homepage,mobile,legitimate/home/homepage/d909107b/mobile.png,Home,2026-06-27T12:30:00.584Z,1170,2532,200,1,13727,1033777,1170,2532,013f7731539ed8d9,false,false,false,csv
fcd1cac4db01a5a8,https://www.ecok.edu,https://www.ecok.edu/,0,legitimate,Home,home,homepage,fullpage,legitimate/home/homepage/d909107b/fullpage.png,Home,2026-06-27T12:30:00.584Z,1920,4303,200,1,13727,1378195,1920,4303,b2931f833327989c,false,false,false,csv
eb350690a8ab2573,https://www.ecok.edu,https://www.ecok.edu/,0,legitimate,Home,home,homepage,above_fold,legitimate/home/homepage/d909107b/above_fold.png,Home,2026-06-27T12:30:00.584Z,1920,1080,200,1,13727,670629,1920,1080,c69a099a9ab4f125,false,false,false,csv
3d58b0680c3aece5,http://www.ega.edu,https://www.ega.edu/,0,legitimate,Georgia Southern University -,georgia_southern_university,homepage,desktop,legitimate/georgia_southern_university/homepage/cba423d5/desktop.png,"Georgia Southern University | Statesboro, Savannah & Hinesville",2026-06-27T12:30:04.777Z,1920,1080,200,16,16089,1296032,1920,1080,6e46c7e54e0e05dd,false,false,false,csv
f64502fdec88a708,http://www.ega.edu,https://www.ega.edu/,0,legitimate,Georgia Southern University -,georgia_southern_university,homepage,mobile,legitimate/georgia_southern_university/homepage/cba423d5/mobile.png,"Georgia Southern University | Statesboro, Savannah & Hinesville",2026-06-27T12:30:04.777Z,1170,2532,200,16,16089,946836,1170,2532,0d31477a71d4cc33,false,false,false,csv
6b37cbe746a561f8,http://www.ega.edu,https://www.ega.edu/,0,legitimate,Georgia Southern University -,georgia_southern_university,homepage,fullpage,legitimate/georgia_southern_university/homepage/cba423d5/fullpage.png,"Georgia Southern University | Statesboro, Savannah & Hinesville",2026-06-27T12:30:04.777Z,1920,7302,200,16,16089,1891683,1920,7302,0733d3000bbc47c7,false,false,false,csv
59103bdcafe12673,http://www.ega.edu,https://www.ega.edu/,0,legitimate,Georgia Southern University -,georgia_southern_university,homepage,above_fold,legitimate/georgia_southern_university/homepage/cba423d5/above_fold.png,"Georgia Southern University | Statesboro, Savannah & Hinesville",2026-06-27T12:30:04.777Z,1920,1080,200,16,16089,1296031,1920,1080,6e46c7e54e0e05dd,false,false,false,csv
659844145224e2c0,https://www.ecok.edu/login.php,https://www.ecok.edu/login.php,0,legitimate,Home,home,login,desktop,legitimate/home/login/1612509a/desktop.png,Login,2026-06-27T12:30:13.826Z,1920,1080,200,1,8065,175953,1920,1080,252d2d2d2d2ccc85,false,false,false,csv
9b00e6bec2d50419,https://www.ecok.edu/login.php,https://www.ecok.edu/login.php,0,legitimate,Home,home,login,fullpage,legitimate/home/login/1612509a/fullpage.png,Login,2026-06-27T12:30:13.826Z,1920,2836,200,1,8065,1050125,1920,2836,66928327072d2ccd,false,false,false,csv
8a5cfa65cd97d15c,https://www.ecok.edu/login.php,https://www.ecok.edu/login.php,0,legitimate,Home,home,login,above_fold,legitimate/home/login/1612509a/above_fold.png,Login,2026-06-27T12:30:13.826Z,1920,1080,200,1,8065,175953,1920,1080,252d2d2d2d2ccc85,false,false,false,csv
2640e2cc6f617732,https://www.ecok.edu/current-students/paying-college/index.php,https://www.ecok.edu/current-students/paying-college/index.php,0,legitimate,Home,home,payment,desktop,legitimate/home/payment/a8ebb758/desktop.png,Paying for College | East Central University,2026-06-27T12:30:22.586Z,1920,1080,200,1,5622,158093,1920,1080,0c0f0b490dcdcc85,false,false,false,csv
b98c9469e779e977,https://www.ecok.edu/current-students/paying-college/index.php,https://www.ecok.edu/current-students/paying-college/index.php,0,legitimate,Home,home,payment,fullpage,legitimate/home/payment/a8ebb758/fullpage.png,Paying for College | East Central University,2026-06-27T12:30:22.586Z,1920,2877,200,1,5622,348046,1920,2877,760c0d0d0c0b49cd,false,false,false,csv
28b5d7b8290e783f,https://www.ecok.edu/current-students/paying-college/index.php,https://www.ecok.edu/current-students/paying-college/index.php,0,legitimate,Home,home,payment,above_fold,legitimate/home/payment/a8ebb758/above_fold.png,Paying for College | East Central University,2026-06-27T12:30:22.586Z,1920,1080,200,1,5622,158093,1920,1080,0c0f0b490dcdcc85,false,false,false,csv
7c8570f201ec8948,http://www.esu.edu,https://www.esu.edu/,0,legitimate,East Stroudsburg University,east_stroudsburg_university,homepage,desktop,legitimate/east_stroudsburg_university/homepage/5e7d6e19/desktop.png,East Stroudsburg University,2026-06-27T12:30:35.684Z,1920,1080,200,17,11348,1334320,1920,1080,daf6a38f72feff49,false,false,false,csv
a3a60694660b5543,http://www.esu.edu,https://www.esu.edu/,0,legitimate,East Stroudsburg University,east_stroudsburg_university,homepage,mobile,legitimate/east_stroudsburg_university/homepage/5e7d6e19/mobile.png,East Stroudsburg University,2026-06-27T12:30:35.684Z,1170,2532,200,17,11348,1654701,1170,2532,18daf6bceee6e265,false,false,false,csv
4eeaa1ebfb0cf8ac,http://www.esu.edu,https://www.esu.edu/,0,legitimate,East Stroudsburg University,east_stroudsburg_university,homepage,fullpage,legitimate/east_stroudsburg_university/homepage/5e7d6e19/fullpage.png,East Stroudsburg University,2026-06-27T12:30:35.684Z,1920,8150,200,17,11348,9189614,1920,8150,f0b6496337356dfe,false,false,false,csv
c4e245255f604b4f,http://www.esu.edu,https://www.esu.edu/,0,legitimate,East Stroudsburg University,east_stroudsburg_university,homepage,above_fold,legitimate/east_stroudsburg_university/homepage/5e7d6e19/above_fold.png,East Stroudsburg University,2026-06-27T12:30:35.684Z,1920,1080,200,17,11348,1334320,1920,1080,daf6a38f72feff49,false,false,false,csv
2e3663599304f53a,http://www.eiu.edu,https://www.eiu.edu/,0,legitimate,Eastern Illinois University,eastern_illinois_university,homepage,desktop,legitimate/eastern_illinois_university/homepage/40718a44/desktop.png,Eastern Illinois University | Official Website | EIU,2026-06-27T12:30:44.640Z,1920,1080,200,3,9173,2114019,1920,1080,99c9b9b9d1c3a38d,false,false,false,csv
24c1b15d01bf2f6c,http://www.eiu.edu,https://www.eiu.edu/,0,legitimate,Eastern Illinois University,eastern_illinois_university,homepage,mobile,legitimate/eastern_illinois_university/homepage/40718a44/mobile.png,Eastern Illinois University | Official Website | EIU,2026-06-27T12:30:44.640Z,1170,2532,200,3,9173,1446847,1170,2532,e1122017d061835a,false,false,false,csv
e8485bbb937cb36f,http://www.eiu.edu,https://www.eiu.edu/,0,legitimate,Eastern Illinois University,eastern_illinois_university,homepage,fullpage,legitimate/eastern_illinois_university/homepage/40718a44/fullpage.png,Eastern Illinois University | Official Website | EIU,2026-06-27T12:30:44.640Z,1920,4251,200,3,9173,3042253,1920,4251,783c5c0323a99993,false,false,false,csv
11997ecfdee186d6,http://www.eiu.edu,https://www.eiu.edu/,0,legitimate,Eastern Illinois University,eastern_illinois_university,homepage,above_fold,legitimate/eastern_illinois_university/homepage/40718a44/above_fold.png,Eastern Illinois University | Official Website | EIU,2026-06-27T12:30:44.640Z,1920,1080,200,3,9173,2114019,1920,1080,99c9b9b9d1c3a38d,false,false,false,csv
9f328bf8fbd10e8b,http://www.donga.ac.kr,http://www.donga.ac.kr/,0,legitimate,동아대학교,,homepage,desktop,legitimate/homepage/550d7794/desktop.png,동아대학교,2026-06-27T12:30:54.346Z,1920,1080,200,3,13663,1528793,1920,1080,b1839f8bc3959787,false,false,false,csv
bb32e587131866fc,http://www.donga.ac.kr,http://www.donga.ac.kr/,0,legitimate,동아대학교,,homepage,fullpage,legitimate/homepage/550d7794/fullpage.png,동아대학교,2026-06-27T12:30:54.346Z,1920,3880,200,3,13663,2015965,1920,3880,879e498511d5919f,false,false,false,csv
e7b985fa2ee7fbf3,http://www.donga.ac.kr,http://www.donga.ac.kr/,0,legitimate,동아대학교,,homepage,above_fold,legitimate/homepage/550d7794/above_fold.png,동아대학교,2026-06-27T12:30:54.346Z,1920,1080,200,3,13663,1030546,1920,1080,b1838d9797999587,false,false,false,csv
5157c4cd3590bd34,http://www.emu.edu,https://emu.edu/,0,legitimate,EMU,emu,homepage,desktop,legitimate/emu/homepage/bdc4833b/desktop.png,"EMU | A private liberal arts university in Harrisonburg, VA",2026-06-27T12:31:10.934Z,1920,1080,200,36,15621,357878,1920,1080,afc0c8050080304c,false,false,false,csv
52e9e69f9432fd82,http://www.emu.edu,https://emu.edu/,0,legitimate,EMU,emu,homepage,mobile,legitimate/emu/homepage/bdc4833b/mobile.png,"EMU | A private liberal arts university in Harrisonburg, VA",2026-06-27T12:31:10.934Z,1170,2532,200,36,15621,1914917,1170,2532,68c08afc8c445849,false,false,false,csv
45f019a15b7b5fca,http://www.emu.edu,https://emu.edu/,0,legitimate,EMU,emu,homepage,fullpage,legitimate/emu/homepage/bdc4833b/fullpage.png,"EMU | A private liberal arts university in Harrisonburg, VA",2026-06-27T12:31:10.934Z,1920,4226,200,36,15621,3791299,1920,4226,e88c71c907a3c14c,false,false,false,csv
2a3323e4302fb280,http://www.emu.edu,https://emu.edu/,0,legitimate,EMU,emu,homepage,above_fold,legitimate/emu/homepage/bdc4833b/above_fold.png,"EMU | A private liberal arts university in Harrisonburg, VA",2026-06-27T12:31:10.934Z,1920,1080,200,36,15621,1121265,1920,1080,c181c8054030244c,false,false,false,csv
619b6bee5901e977,https://www.eiu.edu/myeiu/?type=signup&app_jump=1,https://www.eiu.edu/myeiu/?type=signup&app_jump=1,0,legitimate,Eastern Illinois University,eastern_illinois_university,signup,desktop,legitimate/eastern_illinois_university/signup/4054de61/desktop.png,Login to MyEIU | Eastern Illinois University,2026-06-27T12:31:11.663Z,1920,1080,200,3,17261,2591559,1920,1080,b0f0d09191d3d0c9,false,false,false,csv
81045ce21716afe2,https://www.eiu.edu/myeiu/?type=signup&app_jump=1,https://www.eiu.edu/myeiu/?type=signup&app_jump=1,0,legitimate,Eastern Illinois University,eastern_illinois_university,signup,fullpage,legitimate/eastern_illinois_university/signup/4054de61/fullpage.png,Login to MyEIU | Eastern Illinois University,2026-06-27T12:31:11.663Z,1920,1585,200,3,17261,3164358,1920,1585,6080b1f0d091d2c1,false,false,false,csv
55d2aaf954b7445f,https://www.eiu.edu/myeiu/?type=signup&app_jump=1,https://www.eiu.edu/myeiu/?type=signup&app_jump=1,0,legitimate,Eastern Illinois University,eastern_illinois_university,signup,above_fold,legitimate/eastern_illinois_university/signup/4054de61/above_fold.png,Login to MyEIU | Eastern Illinois University,2026-06-27T12:31:11.663Z,1920,1080,200,3,17261,2591559,1920,1080,b0f0d09191d3d0c9,false,false,false,csv
5610c5fb8ff392d6,https://www.eiu.edu/humanres/payroll/payrollschedule.php#FY26Holidays,https://www.eiu.edu/humanres/payroll/payrollschedule.php#FY26Holidays,0,legitimate,Eastern Illinois University,eastern_illinois_university,payment,desktop,legitimate/eastern_illinois_university/payment/dd139236/desktop.png,Eastern Illinois University :: Payroll Schedule,2026-06-27T12:31:29.523Z,1920,1080,200,2,5515,102082,1920,1080,a72f2f3317972297,false,false,false,csv
1a6814eb2c94df96,https://www.eiu.edu/humanres/payroll/payrollschedule.php#FY26Holidays,https://www.eiu.edu/humanres/payroll/payrollschedule.php#FY26Holidays,0,legitimate,Eastern Illinois University,eastern_illinois_university,payment,fullpage,legitimate/eastern_illinois_university/payment/dd139236/fullpage.png,Eastern Illinois University :: Payroll Schedule,2026-06-27T12:31:29.523Z,1920,4478,200,2,5515,351101,1920,4478,78330b03232f2716,false,false,false,csv
a3a4410a09ad0b4e,https://www.eiu.edu/humanres/payroll/payrollschedule.php#FY26Holidays,https://www.eiu.edu/humanres/payroll/payrollschedule.php#FY26Holidays,0,legitimate,Eastern Illinois University,eastern_illinois_university,payment,above_fold,legitimate/eastern_illinois_university/payment/dd139236/above_fold.png,Eastern Illinois University :: Payroll Schedule,2026-06-27T12:31:29.523Z,1920,1080,200,2,5515,102082,1920,1080,a72f2f3317972297,false,false,false,csv
ad2c8f295ae694cf,http://www.enc.edu,http://mvnu.edu/enc/,0,legitimate,MVNU,mvnu,unknown,desktop,legitimate/mvnu/unknown/98a7b88f/desktop.png,ENC Legacy,2026-06-27T12:31:39.661Z,1920,1080,200,25,18879,1860616,1920,1080,e01797d3949c9496,false,false,false,csv
31adb7f29b3f2780,http://www.enc.edu,http://mvnu.edu/enc/,0,legitimate,MVNU,mvnu,unknown,mobile,legitimate/mvnu/unknown/98a7b88f/mobile.png,ENC Legacy,2026-06-27T12:31:39.661Z,1170,2532,200,25,18879,1656502,1170,2532,4d6105f07071b590,false,false,false,csv
c62338293e2b371a,http://www.enc.edu,http://mvnu.edu/enc/,0,legitimate,MVNU,mvnu,unknown,fullpage,legitimate/mvnu/unknown/98a7b88f/fullpage.png,ENC Legacy,2026-06-27T12:31:39.662Z,1920,3894,200,25,18879,2369396,1920,3894,e0c4060606069494,false,false,false,csv
45a90f0905a5c0fc,http://www.enc.edu,http://mvnu.edu/enc/,0,legitimate,MVNU,mvnu,unknown,above_fold,legitimate/mvnu/unknown/98a7b88f/above_fold.png,ENC Legacy,2026-06-27T12:31:39.662Z,1920,1080,200,25,18879,1868436,1920,1080,e01497d3949c9496,false,false,false,csv
6a9f323f5b5f47a4,http://www.enmu.edu,https://www.enmu.edu/,0,legitimate,Eastern New Mexico University,eastern_new_mexico_university,homepage,desktop,legitimate/eastern_new_mexico_university/homepage/0098833b/desktop.png,Eastern New Mexico University | Student Success! That's What We're About!,2026-06-27T12:31:41.145Z,1920,1080,200,4,14390,1392478,1920,1080,330b4b6362109020,false,false,false,csv
abddf6b2c433e8f1,http://www.enmu.edu,https://www.enmu.edu/,0,legitimate,Eastern New Mexico University,eastern_new_mexico_university,homepage,mobile,legitimate/eastern_new_mexico_university/homepage/0098833b/mobile.png,Eastern New Mexico University | Student Success! That's What We're About!,2026-06-27T12:31:41.145Z,1170,2532,200,4,14390,839778,1170,2532,f0ecf6c0dce6e089,false,false,false,csv
8a50abc381161792,http://www.enmu.edu,https://www.enmu.edu/,0,legitimate,Eastern New Mexico University,eastern_new_mexico_university,homepage,fullpage,legitimate/eastern_new_mexico_university/homepage/0098833b/fullpage.png,Eastern New Mexico University | Student Success! That's What We're About!,2026-06-27T12:31:41.145Z,1920,5802,200,4,14390,6465294,1920,5802,d92e1b13450f0b61,false,false,false,csv
4fd30b7ed3e64090,http://www.enmu.edu,https://www.enmu.edu/,0,legitimate,Eastern New Mexico University,eastern_new_mexico_university,homepage,above_fold,legitimate/eastern_new_mexico_university/homepage/0098833b/above_fold.png,Eastern New Mexico University | Student Success! That's What We're About!,2026-06-27T12:31:41.145Z,1920,1080,200,4,14390,1397980,1920,1080,330b4b6362109020,false,false,false,csv
